sym_i,anchor,minute,raw_score,cal_score,rv30,comb,side,fired,symbol
0.0,1788231600000.0,480.0,0.5020957345196981,0.4881711365193108,9.02155269733861,0.7448688271604937,1.0,0.0,ADAUSDT
1.0,1788231600000.0,480.0,0.5020957345196981,0.4881711365193108,6.527098223882477,0.6508333333333334,1.0,0.0,AVAXUSDT
2.0,1788231600000.0,480.0,0.5020957345196981,0.4881711365193108,3.056689039410889,0.44252700617283947,1.0,0.0,BNBUSDT
3.0,1788231600000.0,480.0,0.5020957345196981,0.4881711365193108,3.581879116177291,0.4731327160493827,1.0,0.0,BTCUSDT
4.0,1788231600000.0,480.0,0.5020957345196981,0.4881711365193108,5.553622413740049,0.5993479938271604,1.0,0.0,DOGEUSDT
5.0,1788231600000.0,480.0,0.5020957345196981,0.4881711365193108,14.589817855665936,0.8426774691358024,1.0,0.0,DOTUSDT
6.0,1788231600000.0,480.0,0.5020957345196981,0.4881711365193108,3.828593944065619,0.4896643518518518,1.0,0.0,ETHUSDT
7.0,1788231600000.0,480.0,0.5020957345196981,0.4881711365193108,7.817327631099251,0.7053125,1.0,0.0,LINKUSDT
8.0,1788231600000.0,480.0,0.5020957345196981,0.4881711365193108,5.717270015430886,0.6087808641975309,1.0,0.0,SOLUSDT
9.0,1788231600000.0,480.0,0.5020957345196981,0.4881711365193108,7.4158769482413405,0.68960262345679,1.0,0.0,XRPUSDT
0.0,1788235200000.0,10.0,0.500071405638404,0.4724039247751431,6.798179256788208,0.31100694444444443,1.0,0.0,ADAUSDT
1.0,1788235200000.0,10.0,0.5021331530577378,0.5130331753554502,4.591942887756164,0.5851234567901235,1.0,0.0,AVAXUSDT
2.0,1788235200000.0,10.0,0.5021331530577378,0.5130331753554502,2.272842724795646,0.45016975308641977,1.0,0.0,BNBUSDT
3.0,1788235200000.0,10.0,0.5021331530577378,0.5130331753554502,3.1735919695651833,0.49419753086419754,1.0,0.0,BTCUSDT
4.0,1788235200000.0,10.0,0.5021331530577378,0.5130331753554502,4.423933461247433,0.5739621913580247,1.0,0.0,DOGEUSDT
5.0,1788235200000.0,10.0,0.5021331530577378,0.5130331753554502,9.362921595422538,0.8003703703703704,1.0,0.0,DOTUSDT
6.0,1788235200000.0,10.0,0.500071405638404,0.4724039247751431,3.612984363316326,0.12232638888888889,1.0,0.0,ETHUSDT
7.0,1788235200000.0,10.0,0.5021331530577378,0.5130331753554502,5.115055847104965,0.6187577160493827,1.0,0.0,LINKUSDT
8.0,1788235200000.0,10.0,0.500071405638404,0.4724039247751431,4.50418214128645,0.18099922839506172,1.0,0.0,SOLUSDT
9.0,1788235200000.0,10.0,0.500071405638404,0.4724039247751431,5.670013835963806,0.2534799382716049,1.0,0.0,XRPUSDT
0.0,1788235200000.0,30.0,0.49889963715523294,0.46971854123316176,7.2158131434761685,0.4943132716049383,-1.0,0.0,ADAUSDT
1.0,1788235200000.0,30.0,0.49889963715523294,0.46971854123316176,4.3469405102925425,0.33591049382716054,-1.0,0.0,AVAXUSDT
2.0,1788235200000.0,30.0,0.49889963715523294,0.46971854123316176,2.6473219400965946,0.2333101851851852,-1.0,0.0,BNBUSDT
3.0,1788235200000.0,30.0,0.49889963715523294,0.46971854123316176,3.78852698960976,0.2993827160493827,-1.0,0.0,BTCUSDT
4.0,1788235200000.0,30.0,0.49889963715523294,0.46971854123316176,4.678722825733714,0.3577662037037037,-1.0,0.0,DOGEUSDT
5.0,1788235200000.0,30.0,0.49889963715523294,0.46971854123316176,9.988854477739828,0.5836381172839507,-1.0,0.0,DOTUSDT
6.0,1788235200000.0,30.0,0.49889963715523294,0.46971854123316176,3.9324470782010543,0.3087114197530864,-1.0,0.0,ETHUSDT
7.0,1788235200000.0,30.0,0.49889963715523294,0.46971854123316176,4.955330203209383,0.3755632716049383,-1.0,0.0,LINKUSDT
8.0,1788235200000.0,30.0,0.49889963715523294,0.46971854123316176,5.1301131318910045,0.3871296296296296,-1.0,0.0,SOLUSDT
9.0,1788235200000.0,30.0,0.49889963715523294,0.46971854123316176,6.064710797784764,0.44010030864197536,-1.0,0.0,XRPUSDT
0.0,1788235200000.0,60.0,0.49880838904577945,0.4911013081837542,8.271175314448369,0.5918132716049382,-1.0,0.0,ADAUSDT
1.0,1788235200000.0,60.0,0.49880838904577945,0.4911013081837542,3.3775010097650915,0.3311304012345679,-1.0,0.0,AVAXUSDT
2.0,1788235200000.0,60.0,0.49880838904577945,0.4911013081837542,2.0067282072806107,0.2666087962962963,-1.0,0.0,BNBUSDT
3.0,1788235200000.0,60.0,0.49880838904577945,0.4911013081837542,2.849787855184155,0.3016280864197531,-1.0,0.0,BTCUSDT
4.0,1788235200000.0,60.0,0.49880838904577945,0.4911013081837542,3.564971148713959,0.34258873456790123,-1.0,0.0,DOGEUSDT
5.0,1788235200000.0,60.0,0.49880838904577945,0.4911013081837542,6.119300222085114,0.5009297839506173,-1.0,0.0,DOTUSDT
6.0,1788235200000.0,60.0,0.49880838904577945,0.4911013081837542,2.9954004864839905,0.3094444444444444,-1.0,0.0,ETHUSDT
7.0,1788235200000.0,60.0,0.49880838904577945,0.4911013081837542,5.136226807526977,0.44535493827160494,-1.0,0.0,LINKUSDT
8.0,1788235200000.0,60.0,0.49880838904577945,0.4911013081837542,4.139698943337375,0.3798765432098765,-1.0,0.0,SOLUSDT
9.0,1788235200000.0,60.0,0.49880838904577945,0.4911013081837542,4.63328659431793,0.41274305555555557,-1.0,0.0,XRPUSDT
0.0,1788235200000.0,120.0,0.4987799120372269,0.49206732705162276,9.59609479785698,0.658587962962963,-1.0,0.0,ADAUSDT
1.0,1788235200000.0,120.0,0.4987799120372269,0.49206732705162276,5.522694523251158,0.4952623456790123,-1.0,0.0,AVAXUSDT
2.0,1788235200000.0,120.0,0.4987799120372269,0.49206732705162276,3.381472479419205,0.3584452160493827,-1.0,0.0,BNBUSDT
3.0,1788235200000.0,120.0,0.4987799120372269,0.49206732705162276,5.062830209490116,0.467554012345679,-1.0,0.0,BTCUSDT
4.0,1788235200000.0,120.0,0.4987799120372269,0.49206732705162276,6.258149996250224,0.5351157407407408,-1.0,0.0,DOGEUSDT
5.0,1788235200000.0,120.0,0.4987799120372269,0.49206732705162276,7.131042510381965,0.5754899691358024,-1.0,0.0,DOTUSDT
6.0,1788235200000.0,120.0,0.4987799120372269,0.49206732705162276,4.890928661921859,0.4562307098765432,-1.0,0.0,ETHUSDT
7.0,1788235200000.0,120.0,0.4987799120372269,0.49206732705162276,6.219058021943767,0.5333564814814815,-1.0,0.0,LINKUSDT
8.0,1788235200000.0,120.0,0.4987799120372269,0.49206732705162276,6.601615912297606,0.5518634259259259,-1.0,0.0,SOLUSDT
9.0,1788235200000.0,120.0,0.4987799120372269,0.49206732705162276,6.932450596687432,0.5672492283950616,-1.0,0.0,XRPUSDT
0.0,1788235200000.0,240.0,0.5003136485231638,0.4771512980074172,8.153509528063145,0.40188271604938275,1.0,0.0,ADAUSDT
1.0,1788235200000.0,240.0,0.5003136485231638,0.4771512980074172,6.733676919663953,0.34546296296296297,1.0,0.0,AVAXUSDT
2.0,1788235200000.0,240.0,0.5003136485231638,0.4771512980074172,3.051255400472309,0.12676697530864198,1.0,0.0,BNBUSDT
3.0,1788235200000.0,240.0,0.5003136485231638,0.4771512980074172,4.441173639964025,0.21415895061728396,1.0,0.0,BTCUSDT
4.0,1788235200000.0,240.0,0.5003136485231638,0.4771512980074172,4.7611399979952,0.2349189814814815,1.0,0.0,DOGEUSDT
5.0,1788235200000.0,240.0,0.5003136485231638,0.4771512980074172,6.012050154624667,0.30938657407407405,1.0,0.0,DOTUSDT
6.0,1788235200000.0,240.0,0.5003136485231638,0.4771512980074172,4.401299653641053,0.21162808641975306,1.0,0.0,ETHUSDT
7.0,1788235200000.0,240.0,0.5003136485231638,0.4771512980074172,6.087164887685858,0.313383487654321,1.0,0.0,LINKUSDT
8.0,1788235200000.0,240.0,0.5003136485231638,0.4771512980074172,4.751407863787236,0.23419367283950615,1.0,0.0,SOLUSDT
9.0,1788235200000.0,240.0,0.5003136485231638,0.4771512980074172,4.470084605885015,0.2162422839506173,1.0,0.0,XRPUSDT
0.0,1788235200000.0,480.0,0.4995449746082872,0.4881711365193108,9.97404877955128,0.47217206790123456,-1.0,0.0,ADAUSDT
1.0,1788235200000.0,480.0,0.4995449746082872,0.4881711365193108,10.297079148549061,0.4799807098765432,-1.0,0.0,AVAXUSDT
2.0,1788235200000.0,480.0,0.4995449746082872,0.4881711365193108,3.07592720430954,0.145054012345679,-1.0,0.0,BNBUSDT
3.0,1788235200000.0,480.0,0.4995449746082872,0.4881711365193108,4.010354927070021,0.20256944444444444,-1.0,0.0,BTCUSDT
4.0,1788235200000.0,480.0,0.4995449746082872,0.4881711365193108,8.550110908370844,0.4321026234567901,-1.0,0.0,DOGEUSDT
5.0,1788235200000.0,480.0,0.4995449746082872,0.4881711365193108,12.518772072212757,0.5214737654320988,-1.0,0.0,DOTUSDT
6.0,1788235200000.0,480.0,0.4995449746082872,0.4881711365193108,5.258209387304994,0.28358024691358025,-1.0,0.0,ETHUSDT
7.0,1788235200000.0,480.0,0.4995449746082872,0.4881711365193108,9.329726583210096,0.45547067901234567,-1.0,0.0,LINKUSDT
8.0,1788235200000.0,480.0,0.4995449746082872,0.4881711365193108,6.607084575586166,0.3559760802469136,-1.0,0.0,SOLUSDT
9.0,1788235200000.0,480.0,0.4995449746082872,0.4881711365193108,10.3316999298046,0.4807175925925926,-1.0,0.0,XRPUSDT
0.0,1788238800000.0,10.0,0.500071405638404,0.4724039247751431,8.370724895973023,0.3718827160493827,1.0,0.0,ADAUSDT
1.0,1788238800000.0,10.0,0.500071405638404,0.4724039247751431,3.9713993809517154,0.14590277777777777,1.0,0.0,AVAXUSDT
2.0,1788238800000.0,10.0,0.5021331530577378,0.5130331753554502,2.7765998963310987,0.4725810185185185,1.0,0.0,BNBUSDT
3.0,1788238800000.0,10.0,0.500071405638404,0.4724039247751431,3.9494295275070024,0.14451003086419753,1.0,0.0,BTCUSDT
4.0,1788238800000.0,10.0,0.5021331530577378,0.5130331753554502,4.914257734894624,0.6056404320987654,1.0,0.0,DOGEUSDT
5.0,1788238800000.0,10.0,0.5021331530577378,0.5130331753554502,6.437792921953007,0.6917399691358025,1.0,0.0,DOTUSDT
6.0,1788238800000.0,10.0,0.500071405638404,0.4724039247751431,3.9220387389187605,0.14270061728395061,1.0,0.0,ETHUSDT
7.0,1788238800000.0,10.0,0.5021331530577378,0.5130331753554502,6.648430705288755,0.7017824074074075,1.0,0.0,LINKUSDT
8.0,1788238800000.0,10.0,0.5021331530577378,0.5130331753554502,5.100288937612077,0.6176774691358025,1.0,0.0,SOLUSDT
9.0,1788238800000.0,10.0,0.500071405638404,0.4724039247751431,5.8512492956505255,0.26319058641975307,1.0,0.0,XRPUSDT
0.0,1788238800000.0,30.0,0.49889963715523294,0.46971854123316176,8.316130682491222,0.5354706790123457,-1.0,0.0,ADAUSDT
1.0,1788238800000.0,30.0,0.49889963715523294,0.46971854123316176,4.784144082369359,0.36453703703703705,-1.0,0.0,AVAXUSDT
2.0,1788238800000.0,30.0,0.49889963715523294,0.46971854123316176,3.2810893566086827,0.26773533950617284,-1.0,0.0,BNBUSDT
3.0,1788238800000.0,30.0,0.49889963715523294,0.46971854123316176,4.174217542256667,0.32420138888888894,-1.0,0.0,BTCUSDT
4.0,1788238800000.0,30.0,0.49889963715523294,0.46971854123316176,5.239774909048561,0.3936805555555556,-1.0,0.0,DOGEUSDT
5.0,1788238800000.0,30.0,0.49889963715523294,0.46971854123316176,6.702004864103577,0.47201388888888896,-1.0,0.0,DOTUSDT
6.0,1788238800000.0,30.0,0.49889963715523294,0.46971854123316176,3.9874834150446716,0.31226851851851856,-1.0,0.0,ETHUSDT
7.0,1788238800000.0,30.0,0.49889963715523294,0.46971854123316176,6.332047034658575,0.4541242283950617,-1.0,0.0,LINKUSDT
8.0,1788238800000.0,30.0,0.49889963715523294,0.46971854123316176,5.547650454663187,0.4116473765432099,-1.0,0.0,SOLUSDT
9.0,1788238800000.0,30.0,0.49889963715523294,0.46971854123316176,6.677739359968206,0.4707137345679012,-1.0,0.0,XRPUSDT
0.0,1788238800000.0,60.0,0.49880838904577945,0.4911013081837542,9.59609479785698,0.6314158950617283,-1.0,0.0,ADAUSDT
1.0,1788238800000.0,60.0,0.49880838904577945,0.4911013081837542,5.522694523251158,0.4680902777777778,-1.0,0.0,AVAXUSDT
2.0,1788238800000.0,60.0,0.49880838904577945,0.4911013081837542,3.381472479419205,0.3312731481481481,-1.0,0.0,BNBUSDT
3.0,1788238800000.0,60.0,0.49880838904577945,0.4911013081837542,5.062830209490116,0.44038194444444445,-1.0,0.0,BTCUSDT
4.0,1788238800000.0,60.0,0.49880838904577945,0.4911013081837542,6.258149996250224,0.5079436728395061,-1.0,0.0,DOGEUSDT
5.0,1788238800000.0,60.0,0.49880838904577945,0.4911013081837542,7.131042510381965,0.5483179012345679,-1.0,0.0,DOTUSDT
6.0,1788238800000.0,60.0,0.49880838904577945,0.4911013081837542,4.890928661921859,0.42905864197530863,-1.0,0.0,ETHUSDT
7.0,1788238800000.0,60.0,0.49880838904577945,0.4911013081837542,6.219058021943767,0.5061844135802469,-1.0,0.0,LINKUSDT
8.0,1788238800000.0,60.0,0.49880838904577945,0.4911013081837542,6.601615912297606,0.5246913580246914,-1.0,0.0,SOLUSDT
9.0,1788238800000.0,60.0,0.49880838904577945,0.4911013081837542,6.932450596687432,0.5400771604938271,-1.0,0.0,XRPUSDT
0.0,1788238800000.0,120.0,0.4987799120372269,0.49206732705162276,8.611071278936214,0.6300462962962963,-1.0,0.0,ADAUSDT
1.0,1788238800000.0,120.0,0.4987799120372269,0.49206732705162276,3.3000324042397278,0.35387731481481477,-1.0,0.0,AVAXUSDT
2.0,1788238800000.0,120.0,0.4987799120372269,0.49206732705162276,2.138647714495841,0.2977932098765432,-1.0,0.0,BNBUSDT
3.0,1788238800000.0,120.0,0.4987799120372269,0.49206732705162276,2.9307335575062843,0.3330671296296296,-1.0,0.0,BTCUSDT
4.0,1788238800000.0,120.0,0.4987799120372269,0.49206732705162276,5.170570491148423,0.47448688271604933,-1.0,0.0,DOGEUSDT
5.0,1788238800000.0,120.0,0.4987799120372269,0.49206732705162276,15.017917986379924,0.7434683641975308,-1.0,0.0,DOTUSDT
6.0,1788238800000.0,120.0,0.4987799120372269,0.49206732705162276,2.8881274102321,0.33076774691358024,-1.0,0.0,ETHUSDT
7.0,1788238800000.0,120.0,0.4987799120372269,0.49206732705162276,4.587641945825903,0.43698302469135797,-1.0,0.0,LINKUSDT
8.0,1788238800000.0,120.0,0.4987799120372269,0.49206732705162276,4.42104236606907,0.42604166666666665,-1.0,0.0,SOLUSDT
9.0,1788238800000.0,120.0,0.4987799120372269,0.49206732705162276,4.640844963025574,0.4404513888888889,-1.0,0.0,XRPUSDT
0.0,1788238800000.0,240.0,0.5009500537347878,0.4771512980074172,9.931981783977289,0.5600077160493827,1.0,0.0,ADAUSDT
1.0,1788238800000.0,240.0,0.5009500537347878,0.4771512980074172,8.63307876498877,0.5234452160493827,1.0,0.0,AVAXUSDT
2.0,1788238800000.0,240.0,0.5009500537347878,0.4771512980074172,4.093827097743838,0.2968595679012346,1.0,0.0,BNBUSDT
3.0,1788238800000.0,240.0,0.5009500537347878,0.4771512980074172,4.648453276234284,0.33371527777777776,1.0,0.0,BTCUSDT
4.0,1788238800000.0,240.0,0.5009500537347878,0.4771512980074172,8.401125861899985,0.5163155864197531,1.0,0.0,DOGEUSDT
5.0,1788238800000.0,240.0,0.5009500537347878,0.4771512980074172,9.961039130234226,0.5607638888888888,1.0,0.0,DOTUSDT
6.0,1788238800000.0,240.0,0.5009500537347878,0.4771512980074172,6.434779616383112,0.43664737654320984,1.0,0.0,ETHUSDT
7.0,1788238800000.0,240.0,0.5009500537347878,0.4771512980074172,8.849792102465921,0.5305864197530864,1.0,0.0,LINKUSDT
8.0,1788238800000.0,240.0,0.5009500537347878,0.4771512980074172,10.044123289058655,0.5626813271604938,1.0,0.0,SOLUSDT
9.0,1788238800000.0,240.0,0.5009500537347878,0.4771512980074172,7.087337432510289,0.4663348765432098,1.0,0.0,XRPUSDT
0.0,1788238800000.0,480.0,0.4995449746082872,0.4881711365193108,11.036127098825036,0.4965972222222222,-1.0,0.0,ADAUSDT
1.0,1788238800000.0,480.0,0.4995449746082872,0.4881711365193108,8.724339777463879,0.4375925925925926,-1.0,0.0,AVAXUSDT
2.0,1788238800000.0,480.0,0.4995449746082872,0.4881711365193108,4.683650574863629,0.24689043209876543,-1.0,0.0,BNBUSDT
3.0,1788238800000.0,480.0,0.4995449746082872,0.4881711365193108,5.477633665162877,0.29658179012345676,-1.0,0.0,BTCUSDT
4.0,1788238800000.0,480.0,0.4995449746082872,0.4881711365193108,7.548689721271786,0.3962962962962963,-1.0,0.0,DOGEUSDT
5.0,1788238800000.0,480.0,0.4995449746082872,0.4881711365193108,13.190621107098567,0.530150462962963,-1.0,0.0,DOTUSDT
6.0,1788238800000.0,480.0,0.4995449746082872,0.4881711365193108,7.836281572042873,0.40729166666666666,-1.0,0.0,ETHUSDT
7.0,1788238800000.0,480.0,0.4995449746082872,0.4881711365193108,10.063401289517554,0.4741820987654321,-1.0,0.0,LINKUSDT
8.0,1788238800000.0,480.0,0.4995449746082872,0.4881711365193108,10.723989058881468,0.4894753086419753,-1.0,0.0,SOLUSDT
9.0,1788238800000.0,480.0,0.4995449746082872,0.4881711365193108,9.289744301789304,0.4543171296296296,-1.0,0.0,XRPUSDT
0.0,1788242400000.0,10.0,0.5021331530577378,0.5130331753554502,8.704747342289233,0.7809722222222222,1.0,0.0,ADAUSDT
1.0,1788242400000.0,10.0,0.5021331530577378,0.5130331753554502,5.347770799198038,0.6329513888888889,1.0,0.0,AVAXUSDT
2.0,1788242400000.0,10.0,0.5021331530577378,0.5130331753554502,3.4791957848626596,0.5124189814814815,1.0,0.0,BNBUSDT
3.0,1788242400000.0,10.0,0.5021331530577378,0.5130331753554502,4.912106977327643,0.6054166666666667,1.0,0.0,BTCUSDT
4.0,1788242400000.0,10.0,0.5021331530577378,0.5130331753554502,6.132661035417444,0.6765470679012346,1.0,0.0,DOGEUSDT
5.0,1788242400000.0,10.0,0.5021331530577378,0.5130331753554502,8.467523308315181,0.7734027777777779,1.0,0.0,DOTUSDT
6.0,1788242400000.0,10.0,0.500071405638404,0.4724039247751431,5.031837605758722,0.2152121913580247,1.0,0.0,ETHUSDT
7.0,1788242400000.0,10.0,0.5021331530577378,0.5130331753554502,6.68324064990485,0.703738425925926,1.0,0.0,LINKUSDT
8.0,1788242400000.0,10.0,0.500071405638404,0.4724039247751431,6.678594093071219,0.3053587962962963,1.0,0.0,SOLUSDT
9.0,1788242400000.0,10.0,0.500071405638404,0.4724039247751431,7.449526459509724,0.3381018518518518,1.0,0.0,XRPUSDT
0.0,1788242400000.0,30.0,0.4995014889005439,0.46971854123316176,7.239229693540363,0.4294444444444444,-1.0,0.0,ADAUSDT
1.0,1788242400000.0,30.0,0.5013325988708596,0.5405632618747372,5.848093139904471,0.5406944444444445,1.0,0.0,AVAXUSDT
2.0,1788242400000.0,30.0,0.5013325988708596,0.5405632618747372,2.9336270086251965,0.36043595679012347,1.0,0.0,BNBUSDT
3.0,1788242400000.0,30.0,0.5013325988708596,0.5405632618747372,3.482942252497739,0.3920679012345679,1.0,0.0,BTCUSDT
4.0,1788242400000.0,30.0,0.5013325988708596,0.5405632618747372,6.308976694998089,0.5652739197530865,1.0,0.0,DOGEUSDT
5.0,1788242400000.0,30.0,0.4995014889005439,0.46971854123316176,10.74713894667006,0.5356211419753086,-1.0,0.0,DOTUSDT
6.0,1788242400000.0,30.0,0.5013325988708596,0.5405632618747372,3.6711864554868936,0.4038695987654321,1.0,0.0,ETHUSDT
7.0,1788242400000.0,30.0,0.5013325988708596,0.5405632618747372,6.784121182982646,0.5879976851851851,1.0,0.0,LINKUSDT
8.0,1788242400000.0,30.0,0.5013325988708596,0.5405632618747372,6.181564940233051,0.5586226851851852,1.0,0.0,SOLUSDT
9.0,1788242400000.0,30.0,0.5013325988708596,0.5405632618747372,6.922124042367524,0.5939583333333334,1.0,0.0,XRPUSDT
0.0,1788242400000.0,60.0,0.49880838904577945,0.4911013081837542,8.611071278936214,0.6028742283950617,-1.0,0.0,ADAUSDT
1.0,1788242400000.0,60.0,0.49880838904577945,0.4911013081837542,3.3000324042397278,0.32670524691358027,-1.0,0.0,AVAXUSDT
2.0,1788242400000.0,60.0,0.49880838904577945,0.4911013081837542,2.138647714495841,0.2706211419753086,-1.0,0.0,BNBUSDT
3.0,1788242400000.0,60.0,0.49880838904577945,0.4911013081837542,2.9307335575062843,0.30589506172839503,-1.0,0.0,BTCUSDT
4.0,1788242400000.0,60.0,0.49880838904577945,0.4911013081837542,5.170570491148423,0.44731481481481483,-1.0,0.0,DOGEUSDT
5.0,1788242400000.0,60.0,0.49880838904577945,0.4911013081837542,15.017917986379924,0.7162962962962962,-1.0,0.0,DOTUSDT
6.0,1788242400000.0,60.0,0.49880838904577945,0.4911013081837542,2.8881274102321,0.3035956790123457,-1.0,0.0,ETHUSDT
7.0,1788242400000.0,60.0,0.49880838904577945,0.4911013081837542,4.587641945825903,0.40981095679012347,-1.0,0.0,LINKUSDT
8.0,1788242400000.0,60.0,0.49880838904577945,0.4911013081837542,4.42104236606907,0.3988695987654321,-1.0,0.0,SOLUSDT
9.0,1788242400000.0,60.0,0.49880838904577945,0.4911013081837542,4.640844963025574,0.4132793209876543,-1.0,0.0,XRPUSDT
0.0,1788242400000.0,120.0,0.4987799120372269,0.49206732705162276,8.153509528063145,0.6149421296296296,-1.0,0.0,ADAUSDT
1.0,1788242400000.0,120.0,0.4987799120372269,0.49206732705162276,6.733676919663953,0.5585223765432099,-1.0,0.0,AVAXUSDT
2.0,1788242400000.0,120.0,0.4987799120372269,0.49206732705162276,3.051255400472309,0.3398263888888889,-1.0,0.0,BNBUSDT
3.0,1788242400000.0,120.0,0.4987799120372269,0.49206732705162276,4.441173639964025,0.42721836419753084,-1.0,0.0,BTCUSDT
4.0,1788242400000.0,120.0,0.4987799120372269,0.49206732705162276,4.7611399979952,0.4479783950617284,-1.0,0.0,DOGEUSDT
5.0,1788242400000.0,120.0,0.4987799120372269,0.49206732705162276,6.012050154624667,0.5224459876543209,-1.0,0.0,DOTUSDT
6.0,1788242400000.0,120.0,0.4987799120372269,0.49206732705162276,4.401299653641053,0.4246875,-1.0,0.0,ETHUSDT
7.0,1788242400000.0,120.0,0.4987799120372269,0.49206732705162276,6.087164887685858,0.5264429012345679,-1.0,0.0,LINKUSDT
8.0,1788242400000.0,120.0,0.4987799120372269,0.49206732705162276,4.751407863787236,0.44725308641975303,-1.0,0.0,SOLUSDT
9.0,1788242400000.0,120.0,0.4987799120372269,0.49206732705162276,4.470084605885015,0.42930169753086417,-1.0,0.0,XRPUSDT
0.0,1788242400000.0,240.0,0.5009500537347878,0.4771512980074172,7.587924005285677,0.4868865740740741,1.0,0.0,ADAUSDT
1.0,1788242400000.0,240.0,0.5009500537347878,0.4771512980074172,5.814099738913932,0.4044405864197531,1.0,0.0,AVAXUSDT
2.0,1788242400000.0,240.0,0.5009500537347878,0.4771512980074172,2.3697278988178314,0.19883487654320986,1.0,0.0,BNBUSDT
3.0,1788242400000.0,240.0,0.5009500537347878,0.4771512980074172,3.332444024092143,0.24829475308641974,1.0,0.0,BTCUSDT
4.0,1788242400000.0,240.0,0.5009500537347878,0.4771512980074172,4.343724045675165,0.31348765432098763,1.0,0.0,DOGEUSDT
5.0,1788242400000.0,240.0,0.5009500537347878,0.4771512980074172,7.404126538239806,0.4794521604938271,1.0,0.0,DOTUSDT
6.0,1788242400000.0,240.0,0.5009500537347878,0.4771512980074172,3.9513907552891037,0.2878202160493827,1.0,0.0,ETHUSDT
7.0,1788242400000.0,240.0,0.5009500537347878,0.4771512980074172,4.991030263639056,0.35604938271604936,1.0,0.0,LINKUSDT
8.0,1788242400000.0,240.0,0.5009500537347878,0.4771512980074172,4.927435889400924,0.35175154320987656,1.0,0.0,SOLUSDT
9.0,1788242400000.0,240.0,0.5009500537347878,0.4771512980074172,3.805653266694307,0.2783912037037037,1.0,0.0,XRPUSDT
0.0,1788242400000.0,480.0,0.4995449746082872,0.4881711365193108,15.7106179787157,0.5520447530864198,-1.0,0.0,ADAUSDT
1.0,1788242400000.0,480.0,0.4995449746082872,0.4881711365193108,10.177747528435116,0.4768942901234568,-1.0,0.0,AVAXUSDT
2.0,1788242400000.0,480.0,0.4995449746082872,0.4881711365193108,6.237445711036714,0.3379783950617284,-1.0,0.0,BNBUSDT
3.0,1788242400000.0,480.0,0.4995449746082872,0.4881711365193108,10.245871719256911,0.4785841049382716,-1.0,0.0,BTCUSDT
4.0,1788242400000.0,480.0,0.4995449746082872,0.4881711365193108,11.158473529641814,0.4989043209876543,-1.0,0.0,DOGEUSDT
5.0,1788242400000.0,480.0,0.4995449746082872,0.4881711365193108,12.484285309259565,0.5208526234567901,-1.0,0.0,DOTUSDT
6.0,1788242400000.0,480.0,0.4995449746082872,0.4881711365193108,9.73836350878082,0.46643132716049385,-1.0,0.0,ETHUSDT
7.0,1788242400000.0,480.0,0.4995449746082872,0.4881711365193108,13.511438181225627,0.5339274691358025,-1.0,0.0,LINKUSDT
8.0,1788242400000.0,480.0,0.4995449746082872,0.4881711365193108,11.3077355422221,0.5019097222222222,-1.0,0.0,SOLUSDT
9.0,1788242400000.0,480.0,0.4995449746082872,0.4881711365193108,12.931451586117891,0.5269174382716049,-1.0,0.0,XRPUSDT
0.0,1788246000000.0,10.0,0.5021331530577378,0.5130331753554502,10.440072067611512,0.8270679012345679,1.0,0.0,ADAUSDT
1.0,1788246000000.0,10.0,0.5021331530577378,0.5130331753554502,4.27434302838469,0.5633989197530864,1.0,0.0,AVAXUSDT
2.0,1788246000000.0,10.0,0.5021331530577378,0.5130331753554502,2.532659935379628,0.46068287037037037,1.0,0.0,BNBUSDT
3.0,1788246000000.0,10.0,0.500071405638404,0.4724039247751431,3.326918858412109,0.10485725308641976,1.0,0.0,BTCUSDT
4.0,1788246000000.0,10.0,0.5021331530577378,0.5130331753554502,4.602652862933149,0.5857368827160494,1.0,0.0,DOGEUSDT
5.0,1788246000000.0,10.0,0.5021331530577378,0.5130331753554502,13.517166289458778,0.8779166666666667,1.0,0.0,DOTUSDT
6.0,1788246000000.0,10.0,0.500071405638404,0.4724039247751431,3.5584447010693325,0.11885802469135803,1.0,0.0,ETHUSDT
7.0,1788246000000.0,10.0,0.5021331530577378,0.5130331753554502,4.968174154380263,0.6092476851851852,1.0,0.0,LINKUSDT
8.0,1788246000000.0,10.0,0.500071405638404,0.4724039247751431,5.275336293621345,0.2303935185185185,1.0,0.0,SOLUSDT
9.0,1788246000000.0,10.0,0.500071405638404,0.4724039247751431,4.897014136322634,0.20613425925925924,1.0,0.0,XRPUSDT
0.0,1788246000000.0,30.0,0.4995014889005439,0.46971854123316176,9.226552438861363,0.49821373456790125,-1.0,0.0,ADAUSDT
1.0,1788246000000.0,30.0,0.5013325988708596,0.5405632618747372,5.876796531720601,0.5422993827160494,1.0,0.0,AVAXUSDT
2.0,1788246000000.0,30.0,0.5013325988708596,0.5405632618747372,2.7129094874112187,0.3488541666666667,1.0,0.0,BNBUSDT
3.0,1788246000000.0,30.0,0.5013325988708596,0.5405632618747372,3.6921913337289927,0.4053047839506173,1.0,0.0,BTCUSDT
4.0,1788246000000.0,30.0,0.5013325988708596,0.5405632618747372,5.9686198222406635,0.5471373456790124,1.0,0.0,DOGEUSDT
5.0,1788246000000.0,30.0,0.4995014889005439,0.46971854123316176,11.988422388047058,0.5593016975308642,-1.0,0.0,DOTUSDT
